filename,target,base_prediction,prediction,plant_index,patch_index,x0,y0,x1,y1,patch_weight,candidate_local_evidence,sam_foreground_fraction
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,0,0,1666,550,1907,791,0.4086737036705017,0.2319686859846115,0.2968268394470215
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,0,1,1873,550,2114,791,0.1659092754125595,1.4297305345535278,0.10475026071071625
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,0,2,1666,757,1907,998,0.06513038277626038,1.536988615989685,0.039634302258491516
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,0,3,1873,757,2114,998,0.3602865934371948,0.7056710720062256,0.2497374415397644
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,1,0,619,610,860,851,0.2433265894651413,1.0342440605163574,0.1477075070142746
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,1,1,826,610,1067,851,0.1990257054567337,1.352732539176941,0.11857578158378601
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,1,2,619,817,860,1058,0.3064742386341095,1.07826828956604,0.189132422208786
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,1,3,826,817,1067,1058,0.2511734664440155,1.2084437608718872,0.15419845283031464
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,2,0,1988,3170,2229,3411,0.2702605128288269,1.1009830236434937,0.14920541644096375
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,2,1,2195,3170,2436,3411,0.22339077293872833,1.2804235219955444,0.12442967295646667
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,2,2,1988,3377,2229,3618,0.2535852789878845,1.1344634294509888,0.13959814608097076
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,2,3,2195,3377,2436,3618,0.25276342034339905,0.9621338248252869,0.14719098806381226
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,3,0,2214,547,2455,788,0.14294546842575073,1.4913865327835083,0.0653742179274559
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.0390772819519043,3,1,2421,547,2662,788,0.36916783452033997,0.6887152791023254,0.18327853083610535
