filename,target,base_prediction,prediction,plant_index,patch_index,x0,y0,x1,y1,patch_weight,candidate_local_evidence,sam_foreground_fraction
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,0,0,1666,550,1907,791,0.42395463585853577,1.2104016542434692,0.2968268394470215
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,0,1,1873,550,2114,791,0.1483113318681717,1.2749278545379639,0.10475026071071625
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,0,2,1666,757,1907,998,0.06020926684141159,1.2066285610198975,0.039634302258491516
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,0,3,1873,757,2114,998,0.36752477288246155,1.3807238340377808,0.2497374415397644
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,1,0,619,610,860,851,0.2426149994134903,1.3622585535049438,0.1477075070142746
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,1,1,826,610,1067,851,0.19047702848911285,1.365078330039978,0.11857578158378601
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,1,2,619,817,860,1058,0.3098636269569397,1.352512240409851,0.189132422208786
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,1,3,826,817,1067,1058,0.25704440474510193,1.3726240396499634,0.15419845283031464
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,2,0,1988,3170,2229,3411,0.26859769225120544,1.3654459714889526,0.14920541644096375
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,2,1,2195,3170,2436,3411,0.21952572464942932,1.3378618955612183,0.12442967295646667
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,2,2,1988,3377,2229,3618,0.24684704840183258,1.2317646741867065,0.13959814608097076
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,2,3,2195,3377,2436,3618,0.26502951979637146,1.2976667881011963,0.14719098806381226
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,3,0,2214,547,2455,788,0.13435637950897217,1.294312834739685,0.0653742179274559
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,3,1,2421,547,2662,788,0.38075053691864014,1.2671197652816772,0.18327853083610535
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,3,2,2214,754,2455,995,0.3552461266517639,1.3713504076004028,0.16599231958389282
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,3,3,2421,754,2662,995,0.12964694201946259,1.38186776638031,0.06131092831492424
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,4,0,254,3193,495,3434,0.3095928430557251,1.3437082767486572,0.1457275152206421
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,4,1,461,3193,702,3434,0.2584417760372162,1.3658069372177124,0.1203836053609848
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,4,2,254,3400,495,3641,0.16807784140110016,1.0671377182006836,0.0747576653957367
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,4,3,461,3400,702,3641,0.26388755440711975,1.2906523942947388,0.12362045794725418
2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,1.0,0.9268560409545898,1.1422710418701172,5,0,60,2018,293,2251,0.25051045417785645,1.3873132467269897,0.08296339958906174
