filename,target,base_prediction,prediction,plant_index,patch_index,x0,y0,x1,y1,patch_weight,candidate_local_evidence,sam_foreground_fraction
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,0,0,952,894,1193,1135,0.15077434480190277,-3.446498155593872,0.04211359843611717
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,0,1,1159,894,1400,1135,0.4294607937335968,-3.8677992820739746,0.12327611446380615
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,0,2,952,1101,1193,1342,0.2895682752132416,-3.5675246715545654,0.08359015733003616
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,0,3,1159,1101,1400,1342,0.13019666075706482,-4.127533912658691,0.0358809232711792
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,1,0,130,300,350,520,0.389364093542099,-3.2931323051452637,0.0779338851571083
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,1,1,320,300,540,520,0.11245977878570557,-3.9136359691619873,0.023243801668286324
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,1,2,130,490,350,710,0.14213509857654572,-2.4754838943481445,0.032499998807907104
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,1,3,320,490,540,710,0.3560410141944885,-3.648108720779419,0.07884297519922256
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,2,0,508,280,678,450,0.24616990983486176,-1.8439719676971436,0.07076124846935272
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,2,1,654,280,824,450,0.25838130712509155,-0.6862127780914307,0.08743944764137268
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,2,2,508,426,678,596,0.26293542981147766,-1.1778219938278198,0.08429066091775894
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,2,3,654,426,824,596,0.23251336812973022,-0.9377036690711975,0.07958477735519409
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,3,0,401,1058,549,1206,0.3459884226322174,-0.6135913133621216,0.07044375687837601
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,3,1,529,1058,677,1206,0.16400571167469025,-0.32221704721450806,0.03378378227353096
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,3,2,401,1186,549,1334,0.19128301739692688,-0.5983699560165405,0.03729912266135216
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121149.jpg,16.0,19.525169372558594,19.964000701904297,3,3,529,1186,677,1334,0.29872289299964905,-0.6522760391235352,0.05441928282380104
